Size_SqFt,Bedrooms,Bathrooms,Age_Years,Location,Proximity_Amenities,House_Price,Garage,Garden,Floor_Level
1671.0680908256916,1,1,80,Urban,High,200396.32,No,Yes,4
1626.0452598703785,1,3,3,Rural,Medium,269129.88,Yes,Yes,1
1734.0811229869087,5,3,36,Rural,Medium,301085.19,No,Yes,1
2266.309746376195,4,1,57,Suburban,High,347397.45,No,Yes,3
1186.4548064528733,1,3,17,Urban,Medium,207228.31,Yes,Yes,1
2049.0893049696456,2,3,26,Urban,Medium,356252.59,No,Yes,2
2211.773416482546,1,2,40,Suburban,Low,313384.88,No,No,4
1132.3176697412964,5,1,39,Rural,High,202232.91,No,No,3
1291.236537412749,5,1,33,Rural,High,231246.58,No,Yes,3
1976.1463283405126,1,3,65,Rural,Medium,250503.49,No,Yes,5
2720.4913236889497,3,2,16,Urban,Medium,464225.28,No,Yes,3
2601.36406207302,1,3,33,Rural,High,390141.9,No,No,4
1695.7651092996764,5,3,3,Rural,Low,298534.56,Yes,No,4
2704.644217167396,5,1,4,Urban,Low,457928.71,No,No,4
1840.1866497743847,2,3,75,Suburban,High,249778.7,Yes,Yes,5
1835.8965649831946,2,2,44,Urban,Medium,263699.14,No,Yes,1
2047.0077513567937,3,3,81,Rural,Low,254403.89,No,No,5
2419.7324565695135,2,3,36,Suburban,High,397766.62,Yes,Yes,5
1695.500902423943,1,1,31,Rural,Low,224439.03,Yes,Yes,5
1800.9753505837123,1,3,51,Suburban,High,288740.96,No,Yes,4
1375.916194919543,5,1,80,Rural,High,206646.1,No,No,4
2175.5132571718814,1,1,36,Rural,High,300764.02,No,Yes,2
2466.6695949814607,5,3,20,Suburban,Medium,459127.95,No,Yes,1
2497.312386674524,1,2,89,Suburban,Medium,313118.86,No,No,1
1316.7097555199166,1,3,97,Suburban,Low,117593.33,Yes,No,1
1808.551752859729,1,1,55,Rural,High,265706.49,Yes,No,3
2622.7339621695996,1,2,37,Urban,Medium,406437.02,Yes,No,5
2116.0845864141625,2,2,86,Urban,Medium,279784.01,No,Yes,2
2017.0523755099114,2,2,49,Urban,High,315409.95,No,Yes,3
2005.2665961797084,5,3,68,Rural,Medium,304762.07,Yes,No,2
2270.729273421502,4,3,38,Urban,Low,374812.65,Yes,No,3
2142.957965902008,1,2,76,Rural,Medium,274742.86,No,Yes,4
1712.3070383495435,5,1,22,Suburban,High,309607.92,Yes,No,1
2440.5297580429515,5,3,92,Rural,Low,320650.23,No,No,3
1398.5574751316135,1,1,22,Suburban,Low,207605.02,No,No,2
2661.062212056,1,2,49,Suburban,Medium,369609.31,Yes,No,1
1552.022894079687,5,2,81,Rural,Medium,218629.76,No,No,1
2273.9449710204876,5,2,94,Rural,Low,294437.08,No,Yes,4
1917.6185245184952,2,1,48,Suburban,Low,258391.04,No,No,4
1761.8110999301693,2,1,59,Rural,Low,219090.33,Yes,Yes,3
2678.785461299911,1,1,71,Urban,Low,351387.18,No,No,5
2371.453055547174,5,3,39,Suburban,High,408728.47,No,No,5
1970.524334883994,1,3,15,Suburban,Low,306448.91,Yes,No,1
2872.5856898288785,3,1,34,Suburban,Medium,444409.11,Yes,No,5
2489.8745965246135,1,1,57,Urban,Medium,362119.01,Yes,Yes,4
1597.2613675327786,1,1,89,Urban,Low,179719.91,Yes,No,4
869.8258524601383,5,2,98,Suburban,Medium,121660.18,No,No,2
2053.4302491090098,5,3,4,Urban,Low,387699.38,Yes,No,1
2691.74902741117,2,3,23,Suburban,High,445730.17,Yes,Yes,4
2305.3253324973693,4,2,56,Urban,High,387943.12,No,No,2
2786.9818607167276,1,1,82,Rural,High,361543.69,Yes,No,4
1700.8435759730346,2,3,81,Suburban,Medium,233956.13,Yes,Yes,4
1941.3879180554231,3,2,96,Urban,Low,247088.33,Yes,No,4
1953.529196573408,1,1,63,Urban,Medium,262450.85,Yes,Yes,5
2120.6106141553228,4,2,69,Rural,Medium,295233.57,Yes,No,3
2383.7213911780027,3,3,32,Rural,Medium,385027.91,Yes,No,2
2816.184833797288,1,2,88,Suburban,High,380990.29,No,Yes,3
2921.347110834813,5,1,46,Suburban,High,466822.03,Yes,No,2
2833.285384439898,4,3,17,Suburban,High,491689.62,Yes,No,3
2334.5405561309494,5,3,41,Rural,Medium,382007.77,Yes,Yes,4
1828.8887547262907,3,3,8,Rural,Low,291234.84,No,No,1
2112.949215887447,2,3,30,Rural,Medium,327534.11,Yes,No,5
2327.6163801668317,5,2,43,Urban,Medium,383440.15,No,Yes,1
2067.534032506155,4,2,57,Urban,Low,316655.66,No,No,3
1543.102840129484,5,3,49,Rural,Medium,257575.59,No,No,2
1768.8141756098905,2,3,89,Rural,Low,194383.37,Yes,No,1
2434.0210000750203,1,2,5,Suburban,Medium,398247.37,No,No,4
1876.749688585107,2,1,51,Urban,High,293372.81,Yes,No,4
2012.0865910041991,3,3,50,Rural,Low,280794.78,Yes,Yes,5
1960.7893107749378,1,3,25,Suburban,Low,288360.75,No,No,5
1553.900324352746,5,1,39,Suburban,High,278227.87,No,Yes,5
1914.3646363514388,5,3,48,Rural,High,301078.3,Yes,Yes,4
1771.0913712142524,2,2,12,Suburban,Medium,301386.09,Yes,No,3
1654.0964029635898,1,1,87,Rural,Low,165784.29,No,Yes,3
1470.845510392956,2,3,49,Suburban,Medium,218026.13,Yes,Yes,4
1949.6983857873586,1,1,79,Urban,Medium,254811.13,Yes,Yes,5
2309.0850507354776,2,2,33,Urban,Medium,374792.64,No,Yes,2
2560.2900475964816,4,1,31,Urban,Low,399971.29,Yes,No,1
1302.9261538449568,4,1,54,Urban,Low,175744.58,Yes,Yes,5
2803.20189680198,1,2,6,Suburban,High,462386.6,No,Yes,3
2146.4727444903356,1,3,50,Urban,High,331461.12,Yes,Yes,4
1436.4856379906037,2,1,64,Rural,Low,172266.71,Yes,No,3
1798.151083272221,4,2,77,Urban,High,290405.16,Yes,Yes,5
1061.30711605754,2,1,2,Rural,High,199798.17,No,No,4
1189.1207982324358,5,2,71,Rural,Medium,160791.08,No,Yes,1
2860.712511011973,1,2,2,Rural,High,469276.37,Yes,No,4
1650.3495281802607,4,2,71,Suburban,High,249096.65,Yes,Yes,2
2268.446192154396,5,1,69,Rural,Low,303670.98,Yes,No,2
1944.4044463630178,1,1,30,Suburban,High,307845.44,No,Yes,5
2008.9048634815497,4,2,97,Rural,Medium,252394.67,Yes,No,5
2184.013569584499,5,2,39,Urban,Low,350075.45,No,Yes,5
957.9896824103334,2,3,82,Urban,Medium,121643.16,No,No,5
2659.2710684958324,2,2,99,Suburban,High,363732.75,No,No,5
1950.645003692762,4,1,12,Rural,High,323922.92,Yes,Yes,3
1747.8597634099685,3,1,37,Suburban,High,275045.24,Yes,Yes,1
2234.0032353318757,3,3,1,Suburban,Low,378724.08,No,Yes,4
1639.4406015547527,1,3,39,Rural,Low,209065.45,No,Yes,3
2104.1059851415894,1,1,31,Suburban,Medium,302373.23,No,No,4
1917.3004364840415,5,2,16,Urban,Low,366058.02,No,No,4
2355.5050551109457,5,2,9,Suburban,Low,426060.98,No,Yes,3
1893.026850074187,2,1,74,Suburban,High,259453.31,Yes,No,1
1484.9898771336316,3,1,97,Urban,High,182231.45,Yes,No,1
2181.1709329423406,1,2,26,Rural,High,333286.48,No,Yes,5
1864.6927377873849,3,2,59,Urban,Low,274284.47,Yes,Yes,1
1089.5013768745398,5,1,4,Rural,Low,214916.42,Yes,Yes,2
2098.8281462585314,3,2,19,Urban,Medium,359324.0,No,Yes,3
1731.2781170409528,2,1,75,Rural,Medium,221714.57,No,No,2
2172.8783182266848,1,2,80,Urban,Medium,288768.99,Yes,No,3
1572.4736716902883,2,3,16,Urban,Medium,274149.07,No,No,3
1396.8082189894299,1,2,33,Rural,High,199106.19,Yes,Yes,2
2590.0621489945347,2,3,41,Urban,High,426742.72,No,No,2
2421.5739913891252,5,3,69,Rural,Low,332263.81,Yes,Yes,2
1996.7102067539718,4,1,79,Urban,Medium,287855.12,No,No,2
2218.8835438343413,2,3,25,Suburban,High,364249.43,No,Yes,2
2405.2073332673062,2,1,7,Suburban,High,391558.85,No,Yes,3
1994.9051498949293,3,2,37,Rural,Low,306603.87,Yes,Yes,3
1395.7468557988936,5,1,8,Rural,Low,245975.24,Yes,Yes,4
2149.734659057904,4,2,96,Urban,Medium,290073.53,Yes,No,5
2501.110840604171,4,1,29,Urban,Medium,428679.93,No,No,3
2296.590691070903,1,2,45,Urban,Medium,337944.21,No,Yes,2
2029.6519184434433,1,3,58,Rural,High,285129.85,No,No,3
2282.6455224432525,4,2,45,Urban,Medium,369033.11,Yes,No,5
1888.3775349394848,4,2,84,Urban,Low,277879.24,Yes,Yes,1
2522.087607661278,5,1,83,Rural,High,372458.28,Yes,Yes,4
2673.590290244909,4,1,77,Urban,Low,365110.22,No,No,3
1351.908723641482,1,3,0,Rural,Medium,203728.96,No,Yes,3
2557.967210767063,1,3,99,Suburban,Low,309628.15,Yes,Yes,1
3118.6421924007777,3,1,87,Urban,Low,399930.65,Yes,Yes,3
2262.7941677197564,4,3,26,Suburban,Medium,396606.02,No,No,4
2491.8786469050783,5,2,81,Rural,Medium,353621.33,Yes,No,1
1676.4517342850436,2,1,38,Rural,Low,212772.51,Yes,Yes,1
1748.146581401636,1,3,26,Rural,Medium,250444.18,No,Yes,5
1895.245192470547,2,2,57,Rural,Low,237373.65,Yes,No,4
1798.775341877686,1,3,80,Urban,High,266279.99,No,No,3
1344.0880471075611,5,3,66,Suburban,Medium,214273.37,Yes,No,5
1913.6693095708717,2,1,84,Suburban,High,246613.53,No,No,2
2418.1915252124554,3,3,58,Urban,Medium,376147.19,No,No,4
1350.7381080798696,5,2,3,Urban,Low,265155.57,Yes,Yes,1
2089.5659441884236,1,3,13,Suburban,Low,307963.78,Yes,No,4
2074.225303800723,4,1,42,Rural,Low,304512.49,No,Yes,2
1849.3421189493379,2,1,15,Urban,Low,288977.67,Yes,Yes,5
2248.2627206557263,4,1,59,Urban,High,372318.26,Yes,Yes,5
2201.329625598878,1,2,44,Urban,High,338501.86,No,Yes,2
1813.783576508598,2,2,82,Suburban,Low,217948.07,Yes,Yes,2
2530.445309698451,2,3,91,Suburban,Low,309876.08,No,No,4
2280.3052134386344,2,1,18,Suburban,Low,345765.47,No,Yes,1
2786.737558802649,5,1,37,Urban,Low,446124.63,No,No,2
1966.7857052227582,5,1,22,Urban,Low,351560.15,No,No,3
1839.1177391687502,5,3,96,Suburban,Low,245211.58,No,Yes,4
1895.7669736006385,5,3,76,Rural,Medium,266923.4,Yes,Yes,2
2589.1584387165544,1,1,57,Suburban,Medium,357575.76,No,No,2
1925.6514833905796,3,3,50,Urban,Medium,323205.5,Yes,Yes,1
1956.1781059413115,1,3,11,Rural,Medium,326652.81,Yes,No,1
2980.4865615492863,2,1,7,Rural,Low,454227.81,Yes,Yes,4
1327.7606972206825,5,2,45,Suburban,High,259752.22,No,Yes,1
2178.4100634890024,2,3,25,Suburban,Medium,341480.82,Yes,Yes,3
1969.2721262436496,5,3,8,Urban,High,393586.17,Yes,Yes,5
1874.6955213828026,4,3,39,Rural,High,303724.02,No,No,2
1523.3186853954312,4,3,27,Urban,Low,272462.48,Yes,Yes,3
1668.0403000096687,5,3,34,Urban,High,324849.83,Yes,No,5
1795.9546514356439,4,3,92,Urban,Low,227668.03,No,No,2
2247.8702562744184,5,2,96,Rural,Medium,310983.87,Yes,No,3
2426.2205562969657,3,3,13,Urban,Low,399427.04,Yes,No,4
1110.595258042419,2,2,14,Urban,High,205738.8,Yes,Yes,5
1399.2175220641207,1,3,51,Urban,High,203438.2,Yes,No,4
2273.944430589104,1,2,18,Urban,High,395948.57,Yes,No,4
2316.129596698397,1,2,96,Rural,Low,264025.88,Yes,Yes,1
1268.170102054653,5,1,7,Suburban,High,276949.29,Yes,No,1
2437.1443535338767,5,2,97,Urban,High,351235.37,No,Yes,5
1993.014303167226,3,3,26,Urban,Medium,343881.63,No,No,1
2373.5359516407816,5,2,29,Urban,High,424284.49,Yes,Yes,5
1574.1314471120913,1,2,45,Rural,Low,210251.34,Yes,Yes,5
1304.9881392134848,4,3,23,Urban,Medium,248642.64,No,Yes,1
1845.673171638442,2,1,95,Urban,Low,233557.99,No,No,3
1867.8621985750701,5,3,35,Urban,Medium,327324.2,No,Yes,4
1839.911039129134,1,3,2,Urban,Low,312673.14,No,No,2
1804.9013478109655,2,3,36,Rural,Medium,264501.96,No,Yes,4
2846.4446074302723,2,2,45,Rural,Low,401629.75,Yes,Yes,5
1150.096738262745,5,1,39,Suburban,Medium,208683.71,Yes,Yes,5
1577.5629746760744,5,3,64,Urban,Low,239002.05,No,No,2
1790.7081506476288,5,1,66,Urban,High,301834.55,Yes,No,2
2011.9925327054532,3,3,90,Rural,High,266892.46,No,No,5
2355.506949633817,1,2,95,Suburban,Medium,294504.16,No,Yes,1
2432.680942137985,5,2,51,Rural,High,381499.87,Yes,Yes,4
2538.2618057232758,2,2,95,Suburban,High,351659.32,No,Yes,1
2240.7271419059625,3,2,80,Rural,Low,282211.11,No,Yes,1
1134.989585763578,1,1,42,Rural,Low,135145.34,No,No,4
1167.8160651777134,4,2,98,Urban,Low,137141.96,No,Yes,5
2573.644986084856,5,1,95,Suburban,Low,360966.68,No,Yes,2
2541.313258840283,5,2,17,Suburban,Medium,436166.29,No,Yes,3
2318.0105364724827,4,3,35,Urban,High,394384.44,Yes,Yes,2
1589.8650727898043,5,2,91,Urban,High,237334.69,Yes,No,4
1838.7392732794506,1,2,39,Rural,Medium,280172.57,Yes,No,2
1800.567774259558,3,3,59,Urban,High,302463.26,Yes,No,4
1487.6343364992695,2,2,60,Urban,High,223503.43,Yes,Yes,3
2129.5243169659625,4,1,99,Rural,High,273191.52,No,Yes,1
3077.734823980817,1,3,6,Urban,Low,473749.58,Yes,Yes,4
1752.1864224456508,1,2,57,Rural,Low,217711.0,Yes,Yes,1
2648.3871498812223,4,1,95,Suburban,Medium,374723.8,No,Yes,4
1557.330142014427,3,3,74,Rural,Medium,202285.25,No,Yes,2
1231.6684473574496,3,1,27,Rural,Low,183208.54,No,No,1
2493.747871230645,2,2,25,Urban,Medium,413255.31,Yes,No,5
1890.5929452160979,2,2,43,Rural,Medium,266657.54,No,Yes,3
2635.624378055683,2,3,77,Rural,Medium,358337.82,Yes,No,3
2735.4467265981884,3,3,24,Urban,High,453668.23,No,No,5
1860.7960178319197,5,2,86,Suburban,High,270720.16,No,Yes,2
2671.508118411642,5,2,78,Rural,Medium,394461.96,Yes,No,1
1561.9725562127403,5,3,94,Suburban,High,241998.75,Yes,No,4
1554.1004340947175,4,2,93,Urban,High,235355.92,No,Yes,2
2536.1372146249905,4,1,28,Rural,Medium,398291.65,Yes,Yes,1
1226.0963417717667,4,1,92,Urban,High,176164.78,No,No,2
1999.2205648860775,4,1,60,Suburban,Medium,293547.43,Yes,No,5
2624.8267219542267,3,3,43,Suburban,High,406115.77,Yes,Yes,4
2658.395257306829,4,2,10,Urban,Medium,492705.52,Yes,Yes,2
1783.6661003253355,2,1,82,Urban,High,254977.52,No,No,1
2504.6152922641536,4,3,34,Rural,Low,385312.25,No,No,2
1438.5344532701715,1,1,18,Rural,Low,188990.84,Yes,No,3
1666.3151504907028,5,1,12,Urban,Low,306741.0,No,Yes,1
2115.204767722506,1,3,88,Rural,High,270622.21,No,No,2
2188.8755566141895,1,2,38,Urban,Low,309549.75,Yes,No,3
1476.1365495576742,2,1,73,Suburban,Low,174977.81,Yes,Yes,3
2931.1383276893093,3,1,7,Urban,Medium,483291.18,No,Yes,3
1061.2685818576695,2,3,70,Rural,Medium,115040.75,Yes,No,1
2027.1019399776224,3,1,87,Urban,High,295854.32,No,No,2
2097.953747502361,2,2,36,Suburban,Medium,326027.37,Yes,No,1
1126.5201673777688,3,1,29,Rural,High,167946.43,Yes,Yes,1
2662.0647008953365,4,1,17,Urban,Low,424152.16,No,No,4
1629.761800747299,2,3,73,Urban,High,230018.79,No,No,5
2049.2275944365924,1,1,4,Suburban,High,340606.97,No,No,2
2164.0191488367027,2,3,35,Suburban,Low,335371.61,Yes,Yes,4
1272.8710209257515,1,1,92,Suburban,Medium,129754.13,Yes,Yes,4
1463.9308571839729,3,3,8,Rural,Low,255609.22,No,Yes,4
2781.5139136275584,4,2,99,Urban,High,416496.81,Yes,Yes,5
1967.0841787770014,4,3,32,Rural,High,348136.94,No,No,1
651.4712576075551,4,2,31,Urban,Medium,154396.9,No,No,5
1849.039174968389,1,3,73,Suburban,Medium,237995.53,Yes,No,2
1983.5490544798874,5,1,17,Suburban,Low,340419.38,Yes,No,1
2109.6853240189557,5,2,80,Urban,High,317614.87,Yes,No,5
1000.561131934045,2,1,9,Rural,Low,134047.2,Yes,No,3
1985.3456893743944,5,3,52,Suburban,Medium,331205.17,No,Yes,1
1583.673962583718,5,3,1,Rural,High,309361.77,No,No,3
2110.517271506233,5,1,77,Rural,High,308327.03,No,No,1
2253.1680023177432,5,3,84,Rural,Medium,322163.1,Yes,Yes,2
2199.9970647798987,1,1,53,Rural,Low,273894.85,Yes,No,5
2701.986628155694,4,3,96,Suburban,Low,355091.13,Yes,No,3
3095.285067131392,3,2,68,Suburban,High,463082.43,No,No,3
1433.1982403514467,1,3,54,Suburban,Medium,200244.77,No,No,2
1809.0098249289515,5,1,45,Urban,Low,298476.36,No,Yes,4
2371.530871759634,5,1,97,Rural,Low,303332.44,Yes,Yes,5
1936.601942910264,1,2,52,Urban,Medium,286082.01,Yes,No,3
638.6069772496146,3,1,10,Suburban,High,155476.53,No,No,2
1903.7266446992476,4,2,76,Suburban,High,279458.85,No,No,1
2617.0734937309808,5,1,28,Urban,Low,430926.61,Yes,No,2
1302.6292788368442,2,2,10,Urban,Low,209766.73,No,No,1
2110.252256638371,3,3,58,Urban,High,340575.34,No,Yes,2
1046.3192668673512,5,1,7,Rural,Low,208226.78,Yes,Yes,3
2435.014820949653,2,1,51,Suburban,Medium,349528.86,Yes,Yes,3
2120.7821405935406,1,1,96,Urban,Medium,268701.11,No,Yes,5
1715.9581107236531,4,3,45,Suburban,Low,262987.07,Yes,Yes,2
1791.0252343826717,2,1,95,Suburban,Low,206071.6,No,Yes,2
1250.465964391308,5,2,5,Urban,Medium,278809.68,No,No,2
2503.8160331003264,2,1,65,Rural,Low,312230.04,No,No,5
1600.3246041214131,1,1,28,Rural,High,215541.27,No,No,1
2250.149384513888,5,2,34,Urban,Medium,390504.96,Yes,No,2
1519.0448130616737,3,2,31,Rural,Low,190937.31,No,No,3
3099.2013832455013,2,1,85,Suburban,Medium,421388.52,No,Yes,1
2779.832369165483,3,3,46,Suburban,Medium,431312.89,Yes,No,5
3036.872307739823,1,2,3,Suburban,Medium,505124.86,No,Yes,1
3095.2646147791565,2,2,33,Suburban,Medium,479078.45,No,Yes,3
1682.739570128602,4,2,89,Rural,Low,208729.0,Yes,Yes,5
1557.9343655675261,1,1,33,Rural,High,212330.94,Yes,No,5
3013.0672602978398,2,1,47,Urban,Medium,466120.92,No,No,2
1929.4645139831764,2,2,68,Urban,Medium,278786.56,Yes,No,5
2416.608968889959,4,2,34,Rural,Low,353818.07,No,No,3
1689.6593588636583,2,2,38,Rural,High,241546.85,No,Yes,5
1697.8834541603494,2,1,99,Suburban,Medium,186829.05,No,Yes,4
2414.979165900838,3,3,48,Suburban,Low,349631.73,No,No,3
1015.0631081177082,3,3,78,Rural,High,125312.86,Yes,Yes,1
2391.587487269538,5,1,10,Rural,High,398556.09,No,No,2
2262.236899891179,2,2,18,Rural,High,364829.91,Yes,No,1
1734.9227923250394,1,2,10,Rural,Medium,278708.83,Yes,Yes,5
2012.0916230282228,1,1,30,Suburban,Low,277262.47,Yes,Yes,4
2090.427266144745,2,3,1,Urban,High,397545.03,No,Yes,5
2118.5138260984627,5,1,24,Suburban,Medium,365876.8,No,No,2
2345.071528987211,3,2,30,Suburban,Low,363609.25,Yes,No,2
1592.5087546965779,3,3,36,Suburban,Medium,272296.65,No,No,3
3348.8628155471083,5,3,8,Suburban,Low,545487.01,Yes,No,2
1897.2029760004934,2,1,9,Suburban,Medium,318541.17,Yes,No,4
1934.6528938674974,5,1,59,Suburban,Medium,302135.39,No,No,4
2972.344634443149,1,2,0,Suburban,Medium,477136.85,No,No,3
1085.4764348716394,2,2,50,Urban,High,176080.53,Yes,No,2
2967.1281238778124,2,2,60,Urban,Low,429434.7,Yes,No,4
2046.730054030422,5,2,20,Urban,Medium,369328.37,Yes,Yes,1
1734.9117718731175,5,2,51,Urban,High,291595.17,No,Yes,4
1440.1738300703691,4,2,53,Rural,Low,220013.93,Yes,No,4
1365.4491391340084,4,1,94,Rural,Medium,138871.75,Yes,Yes,3
1829.0882172696554,3,2,21,Rural,Low,266777.7,No,No,3
2138.9916385178053,4,3,62,Suburban,High,331824.73,No,Yes,2
2311.2482697366063,3,1,64,Suburban,Low,306799.83,Yes,No,4
2133.0080912883595,1,3,56,Urban,High,334910.96,Yes,No,1
1744.8960980571453,4,2,91,Urban,Medium,258116.97,No,No,3
2669.7562384562325,5,1,2,Suburban,Low,453414.46,No,Yes,3
3336.901553743704,3,2,15,Suburban,Medium,544360.75,No,Yes,3
2747.3124930191975,3,2,71,Suburban,High,383917.41,No,No,2
1820.3544544851347,1,3,23,Suburban,Low,279761.3,Yes,No,2
2251.0393667090048,4,2,52,Urban,Low,339876.07,No,No,5
2283.0874178742056,5,1,51,Suburban,Medium,356398.43,No,No,3
2801.838204544829,3,1,3,Suburban,Medium,463338.85,No,Yes,1
1830.9096163468316,1,1,59,Rural,Low,230733.99,Yes,Yes,5
1517.5412828150581,1,1,44,Urban,Low,205725.54,No,Yes,5
2566.9256457504475,4,3,63,Rural,Medium,385973.23,No,No,4
2203.188547492798,5,2,6,Rural,High,406421.82,No,Yes,1
1445.6193433816302,4,3,64,Suburban,Medium,212193.06,No,No,4
2352.7868295074645,3,1,75,Rural,High,322503.78,Yes,Yes,5
2919.127730630877,5,3,68,Suburban,Medium,467064.91,No,No,5
1653.1202307342658,4,2,32,Rural,High,276215.35,Yes,No,4
1554.4992076529552,5,3,88,Rural,High,228005.71,No,Yes,5
2015.031875848621,1,1,55,Suburban,Low,265133.93,No,No,4
2340.14974726979,1,2,88,Urban,Medium,299308.84,Yes,No,2
1962.5433341178696,2,3,25,Rural,Medium,297166.14,Yes,No,2
2567.2126378989547,1,3,20,Suburban,Low,399019.78,No,No,4
2130.3536453872566,4,1,63,Urban,High,331785.1,Yes,No,4
2505.82683511448,1,2,29,Urban,Low,390242.8,Yes,Yes,3
1639.587643551858,3,1,29,Suburban,High,275566.43,No,No,4
1386.1391994640985,1,2,87,Rural,Medium,145393.03,Yes,Yes,1
1829.9831539032152,4,2,98,Suburban,Medium,231185.95,No,Yes,3
1326.776664735839,3,3,43,Urban,Medium,244697.22,Yes,Yes,1
2204.662237217559,2,1,58,Urban,High,325868.15,No,No,3
991.648047390707,1,2,81,Suburban,High,123552.25,Yes,Yes,1
1773.6363926736828,2,1,18,Suburban,High,300000.75,No,Yes,1
1857.0212797772904,4,3,55,Suburban,Medium,277694.19,No,No,3
1476.6817596920673,5,2,18,Urban,Medium,295701.93,No,Yes,3
1846.8231555764496,4,3,60,Suburban,Low,283419.5,No,Yes,2
2002.135790350324,1,2,8,Urban,High,355952.26,No,Yes,5
2634.6163968896176,2,3,2,Suburban,Medium,433302.69,Yes,Yes,1
1479.6320274808545,4,2,62,Rural,Medium,196827.48,No,Yes,2
2178.668645587046,2,3,50,Urban,Low,312340.27,No,Yes,5
2277.879389428587,3,1,81,Urban,Low,308903.88,No,Yes,1
1989.4157244148546,2,1,35,Rural,High,295234.04,No,No,1
1750.9791519028058,4,1,58,Urban,Low,247707.88,Yes,Yes,4
1430.5040677180032,3,1,48,Rural,High,207535.95,No,Yes,3
2949.2827293420005,4,2,23,Urban,Medium,491106.59,No,No,4
2036.3202513242306,5,1,71,Suburban,Medium,300160.11,No,Yes,2
1842.2220050561948,1,1,56,Urban,Medium,225826.6,No,No,2
3060.7750457714965,4,1,85,Suburban,Low,422581.47,No,Yes,2
2111.1432929979555,3,3,22,Suburban,Medium,354189.6,No,Yes,3
3271.7488811917256,5,1,71,Suburban,High,488558.29,No,No,1
1291.8405772176438,2,3,82,Rural,Medium,145442.3,No,Yes,2
1881.4305666344271,4,2,45,Rural,High,293470.92,Yes,Yes,2
1314.9903765484692,4,3,62,Rural,Medium,191818.7,No,No,2
1938.9383599311645,2,1,73,Urban,Medium,248675.94,No,Yes,2
1936.5460380811671,3,2,54,Rural,Low,255511.91,Yes,Yes,4
1770.9840397908486,2,2,19,Suburban,High,298310.41,No,No,2
2026.9443034112849,5,2,90,Rural,Low,244308.68,No,No,5
1795.3514385415676,4,3,4,Rural,Low,318869.64,Yes,Yes,2
1944.8133317607835,2,2,83,Rural,Medium,239652.4,No,No,2
1622.1038875876225,4,1,46,Rural,Low,219745.27,No,No,2
2721.4107373757356,4,2,65,Suburban,Medium,401626.77,Yes,No,1
1445.625295782053,4,2,79,Rural,Medium,183453.63,Yes,Yes,4
2106.1818730144246,2,1,54,Urban,Medium,311396.57,Yes,Yes,3
1403.6774185654117,2,2,58,Urban,High,217977.1,Yes,No,2
1582.5274754691036,1,2,30,Suburban,Low,205474.76,No,Yes,1
1635.8676730218008,2,1,80,Suburban,Medium,212543.26,No,Yes,2
1934.1098145380831,5,1,21,Suburban,High,354187.96,Yes,No,3
2087.7109107065357,3,3,15,Rural,Medium,323410.76,No,No,3
1446.6364544581556,1,3,10,Urban,Low,242050.61,Yes,No,5
1793.2467701369762,4,1,10,Suburban,Medium,300216.26,No,Yes,3
1504.4272935420202,2,3,53,Rural,Low,191058.01,Yes,Yes,4
1482.3451149976695,3,1,48,Suburban,High,227863.31,No,No,2
2566.7798160804427,3,3,0,Suburban,Low,438446.14,Yes,Yes,2
1304.0073319537723,3,3,91,Urban,High,172205.3,Yes,Yes,1
2037.3423506598874,4,3,45,Suburban,Medium,333211.87,Yes,Yes,1
2849.036683137961,1,2,61,Suburban,Low,398486.13,No,No,4
2603.0792133674986,3,2,90,Urban,Low,354555.62,Yes,No,1
2212.6792675980437,1,2,67,Urban,High,308985.05,Yes,Yes,2
1991.8730134722348,5,1,83,Suburban,High,306196.46,Yes,No,4
2368.321031182648,5,3,5,Urban,Low,425971.98,Yes,No,2
2184.696950784349,3,1,76,Urban,Medium,323971.25,No,Yes,5
2711.3128701712867,3,1,20,Rural,Medium,440376.49,Yes,No,3
1933.1405382392004,5,3,30,Rural,Medium,307807.8,No,No,2
2500.5508472977194,1,3,47,Rural,Medium,345434.0,No,Yes,5
1837.1370731251448,1,3,40,Urban,Medium,277160.93,No,No,5
2946.7481603585256,1,3,95,Urban,High,413540.49,No,Yes,2
1919.076792488939,2,1,45,Suburban,Low,293122.89,Yes,No,5
1190.5325439059902,5,2,75,Urban,High,204899.1,Yes,Yes,1
2038.8525668479456,2,2,49,Suburban,High,297424.4,Yes,Yes,4
2382.3009031783176,2,1,22,Urban,Low,367500.53,No,Yes,5
2814.3406177499714,5,2,35,Suburban,Medium,468767.9,No,Yes,1
1501.9242620860732,2,2,31,Rural,Low,196489.06,No,No,5
1127.7888603902297,2,3,38,Suburban,Medium,171938.55,Yes,Yes,5
2248.3565899753016,4,3,87,Urban,High,324962.62,No,Yes,4
2232.885030134504,5,2,54,Urban,High,403162.9,No,No,1
1294.4640367298687,3,3,41,Urban,Medium,217436.43,Yes,Yes,3
1835.2011610249945,3,2,71,Rural,Low,224556.25,Yes,No,5
1857.6233103627278,1,1,31,Suburban,Low,255382.9,No,Yes,4
2411.5600129732366,1,2,87,Urban,High,340748.91,Yes,No,3
1793.1471820641636,3,3,4,Rural,Medium,306162.73,Yes,No,1
1782.244550062093,1,3,75,Rural,Low,199465.96,No,Yes,5
